year,ticker,profit,sales
2010,CKXE,-13.892,273.724
2010,DRLCQ,-291.894,407.281
2010,DRLCQ,,
2010,IEX,157.1,1513.073
2010,WLTGQ,385.797,1587.73
2010,EPLN,0.039,3.066
2010,UAL1,399,19682
2010,HNR,15.34,10.696
2010,OPIX,0.052,1.204
2010,FSII.1,13.021,90.985
2010,MCN1,130,1628
2010,SCTY.1,-38.617,32.428
2010,BTUI,2.181,81.607
2010,EMMS,-15.558,251.314
2010,MLI,86.171,2059.797
2010,PRST,-10.623,128.577
2010,BPT,184.411,184.042
2010,ABIX,8.675,83.362
2010,TCF,,
2010,TCF,146.564,1507.862
2010,OIA,,
2010,PIA,,
2010,CXE,,
2010,CIF,,
2010,CXH,,
2010,FT,,
2010,KMM,,
2010,KSM,,
2010,MPV,,
2010,MHF,,
2010,MEN,,
2010,PMM,,
2010,JMM,,
2010,TFC.2,,
2010,SXCP,24,360.7
2010,VLT,,
2010,ESWB.1,-0.113,0
2010,TECH,109.776,269.047
2010,BRO,161.752,971.992
2010,EMIS,-56.909,0.1
2010,CIN3,285,2520
2010,5293B,-1.309,0
2010,TG,27.027,740.475
2010,OIB,,
2010,NPP,,
2010,HGEN,-5.1,17.712
2010,SPLS,881.948,24545.113
2010,AGN.2,0.6,4919.4
2010,PCL,213,1190
2010,DHCC,-1.873,0
2010,HGBL,4.829,3.266
2010,NLOK,597,6190
2010,8622B,442.419,2952.105
2010,INVU,-9.974,2.012
2010,ABBV,4177.866,15637.731
2010,CONE,3.5,127.5
2010,OFS,5.239,12.643
2010,CGNX,61.381,290.691
2010,WES,63.94,663.274
2010,PBCT,85.7,1128
2010,PBCT,,
2010,CRUS,203.503,369.571
2010,RKUS,-4.404,75.489
2010,6189B,,
2010,NEOG,22.839,173
2010,HNGR,21.435,817.379
2010,LEVI,156.503,4410.649
2010,LEA,438.3,11954.6
2010,EOG,160.654,5852.807
2010,RSPI,1.629,10.474
2010,STGSC,,
2010,NCA,,
2010,BCC,-33.297,2240.591
2010,APX.2,,
2010,ZIXI,41.213,33.066
2010,9126B,-849.8,2732.2
2010,AEF,,
2010,CMK,,
2010,HTR,,
2010,MCR,,
2010,LSCC,57.072,297.768
2010,ASBI,0.553,25.635
2010,ASBI,,
2010,ATAX,-0.4,22.03
2010,RTI,3.417,431.793
2010,AROW,21.892,104.061
2010,AROW,,
2010,AAME,2.493,109.201
2010,GRAN,,
2010,GRAN,-23.664,53.582
2010,BBX.2,-144.181,283.321
2010,BBX.2,,
2010,NBN,1.719,42.898
2010,NBN,,
2010,BMTC,9.174,94.171
2010,BMTC,,
2010,CPF,,
2010,CPF,-250.953,217.79
2010,DGII,8.941,182.548
2010,DGICA,11.467,408.818
2010,DGICA,,
2010,EMCI,31.346,443.263
2010,EMCI,,
2010,EA,-276,3589
2010,CNBKA,13.574,92.582
2010,CNBKA,,
2010,FSBI,0.678,31.453
2010,FSBI,,
2010,CIA,,
2010,CIA,15.511,191.181
2010,FBNC,,
2010,FBNC,9.982,187.517
2010,CHCO,38.96,170.855
2010,CHCO,,
2010,CEBK,1.725,27.363
2010,CEBK,,
2010,CBU,,
2010,CBU,63.32,337.074
2010,FBP,,
2010,FBP,-524.308,997.994
2010,FFKY,,
2010,FFKY,-9.402,66.869
2010,PCLB,0.655,11.642
2010,PCLB,,
2010,GBCI,,
2010,GBCI,42.33,375.948
2010,FFCH,-36.789,250.831
2010,FFCH,,
2010,FRME,6.909,248.122
2010,FRME,,
2010,ELLH,-39.485,0.439
2010,ELLH,,
2010,BFYT,,
2010,IFSB,,
2010,IFSB,,
2010,INDB,40.24,249.63
2010,INDB,,
2010,IBCP,-16.709,202.598
2010,IBCP,,
2010,TPH.3,-1.09,38.84
2010,NBBC,3.38,109.42
2010,NBBC,,
2010,MFLR,1.338,12.336
2010,MFLR,,
2010,NSLPQ,11.167,40.454
2010,MBVT,15.461,71.893
2010,MBVT,,
2010,HGIC,66.898,986.272
2010,HGIC,,
2010,HARL,5.008,42.005
2010,HARL,,
2010,HIFS,,
2010,HIFS,10.228,48.452
2010,INCB,5.642,57.495
2010,INCB,,
2010,OFG,,
2010,OFG,9.834,308.931
2010,PVSA,-16.8,49.327
2010,PVSA,,
2010,PEBK,1.841,61.564
2010,PEBK,,
2010,XONE,-5.508,13.44
2010,MCY,152.198,2775.885
2010,MCY,,
2010,XOOM,,
2010,CNOB.1,4.729,29.863
2010,CNOB.1,,
2010,FCAL.1,1.41,65.834
2010,FCAL.1,,
2010,NPBC,21.337,481.405
2010,NPBC,,
2010,NSEC,3.265,69.392
2010,NWLI,72.897,575.992
2010,NWLI,,
2010,NAVG,,
2010,NAVG,69.578,776.975
2010,LSBG,7.947,48.93
2010,LSBG,,
2010,ONB,,
2010,ONB,38.214,466.998
2010,IMGN,-50.912,13.943
2010,MFV,,
2010,NCP,,
2010,NNP,,
2010,PEBO,5.581,122.774
2010,PEBO,,
2010,SIGI,65.541,1544.308
2010,SIGI,,
2010,SIVB,,
2010,SIVB,94.951,709.261
2010,DHFT,,
2010,STD2,1022.136,5813.958
2010,STD2,,
2010,IHC,21.737,405.88
2010,IHC,,
2010,WSFS,14.117,212.518
2010,WSFS,,
2010,SCNB,,
2010,SCNB,6.256,97.529
2010,WAFD,118.653,626.057
2010,WAFD,,
2010,WSB,-3.873,21.41
2010,WSB,,
2010,WBS,74.315,913.042
2010,WBS,,
2010,WSBC,,
2010,WSBC,35.611,296.127
2010,RBPAA,-24.093,63.371
2010,RBPAA,,
2010,ACNB,,
2010,ACNB,8.419,56.734
2010,SNFCA,-0.431,168.53
2010,SBCF,-33.203,106.873
2010,SBCF,,
2010,FFBC,59.251,488.977
2010,FFBC,,
2010,UVIC,1.548,9.194
2010,GM2,220.546,1522.534
2010,GM2,,
2010,BLFS,-1.984,2.082
2010,DSM,,
2010,ADKT,9.279,49.37
2010,ADKT,,
2010,SUSQ,31.847,764.943
2010,SUSQ,,
2010,IMTXQ,,
2010,KND,56.485,4359.697
2010,TMP,33.831,190.221
2010,TMP,,
2010,TRST,29.321,181.074
2010,TRST,,
2010,UBSI,,
2010,UBSI,71.947,385.585
2010,UFCS,47.513,591.072
2010,UFCS,,
2010,3799B,50.197,861.653
2010,3799B,,
2010,UAM,187.679,5687.225
2010,UAM,,
2010,ASRV,,
2010,ASRV,1.282,58.798
2010,FUND,,
2010,CWGL,-4.318,23.762
2010,ARTNA,7.62,64.885
2010,AMNB,8.278,44.496
2010,AMNB,,
2010,BYLK,,
2010,BYLK,1.137,54.005
2010,RCAPQ,,
2010,BDGE,,
2010,BDGE,9.166,52.332
2010,RALY,,
2010,CCNE,,
2010,CCNE,11.316,70.797
2010,HAWK,,
2010,TXTR,,
2010,BURCA,6.209,189.707
2010,CLAC.1,,
2010,BKSC,3.111,14.216
2010,BKSC,,
2010,CCFN,6.304,32.899
2010,CCFN,,
2010,CYNI,,
2010,MKTO,,
2010,CRRB.1,,
2010,CRRB.1,-0.946,26.716
2010,DATA,,
2010,CVLY,,
2010,CVLY,6.208,51.601
2010,CNOB,7.004,51.186
2010,CNOB,,
2010,CBCRQ,-225.215,186.883
2010,CBCRQ,,
2010,WCBO,3.225,138.273
2010,WCBO,,
2010,CNAF,5.501,21.125
2010,CNAF,,
2010,CFFC,1.522,31.675
2010,CFFC,,
2010,CHMG,10.102,62.391
2010,CHMG,,
2010,IKNX,1.114,16.517
2010,ALNC,,
2010,ALNC,11.624,80.032
2010,CWBS,-51.846,64.737
2010,CWBS,,
2010,AEGG,-0.925,0
2010,PTLA,,
2010,0186A,,
2010,AMTCQ,-6.375,1.656
2010,ESBK,4.833,27.281
2010,ESBK,,
2010,PGEM,,
2010,CSG,,
2010,ENBP,6.345,39.714
2010,ENBP,,
2010,CZNC,19.055,76.86
2010,CZNC,,
2010,FRBK,-10.69,43.148
2010,FRBK,,
2010,FNB,74.652,489.693
2010,FNB,,
2010,FNJN,,
2010,JONEQ,,
2010,FFKT,6.932,123.861
2010,FFKT,,
2010,STCK.1,,
2010,SALE,,
2010,FDBC,,
2010,FDBC,-3.204,21.168
2010,FCF,22.978,317.594
2010,FCF,,
2010,KCG,,
2010,FNBG,3.665,39.134
2010,FNBG,,
2010,YUME,,
2010,THFF,28.044,153.379
2010,THFF,,
2010,CTRL,,
2010,CWEN,,
2010,FKYS,8.961,43.912
2010,FKYS,,
2010,FLIC,18.392,80.182
2010,FLIC,,
2010,CVT,,
2010,BUSE,,
2010,BUSE,23.23,218.936
2010,FCBN,68.606,491.945
2010,FCBN,,
2010,MYCC,,
2010,FUNC,-10.197,71.197
2010,FUNC,,
2010,FSCI,9.746,175.926
2010,FRAF,7.612,52.65
2010,FRAF,,
2010,EVHC.1,,
2010,ALRS,5.873,100.97
2010,ALRS,,
2010,HBNC,10.455,88.397
2010,HBNC,,
2010,CLRO,2.374,41.284
2010,OUTD,1.244,83.342
2010,COVS,,
2010,AXPWQ,-6.831,2.148
2010,FUEL,,
2010,VMEMQ,,
2010,LDRH,,
2010,FGL,,
2010,HDNG,-5.234,257.007
2010,PEGI,,
2010,PTC,24.368,1010.049
2010,TKF,,
2010,LKFN,24.543,145.034
2010,LKFN,,
2010,LAACZ,11.719,52.597
2010,IAUS,-3.525,0
2010,GDTK,-5.963,0
2010,CUDA,,
2010,SCAI,,
2010,SEII.1,11.074,79.549
2010,MVNR.1,,
2010,ZU,,
2010,MFBP,0.814,15.33
2010,MFBP,,
2010,NMBL,,
2010,PKIN,4.176,297.767
2010,IBNKQ,-119.695,126.059
2010,IBNKQ,,
2010,BTFG,3.875,104.48
2010,BTFG,,
2010,MBTF,-11.899,76.022
2010,MBTF,,
2010,NBTB,57.404,339.626
2010,NBTB,,
2010,NASB,,
2010,NASB,6.323,129.922
2010,HNRG,22.375,129.003
2010,OVBC,,
2010,OVBC,5.096,52.668
2010,OSBC,,
2010,OSBC,-108.649,147.992
2010,PNNW,3.781,36.492
2010,PWOD,10.929,43.821
2010,PWOD,,
2010,NTIC,2.584,14.387
2010,CTBI,33.034,195.437
2010,CTBI,,
2010,CQH,,
2010,PLPC,23.113,338.305
2010,PRK,58.101,420.397
2010,PRK,,
2010,CRCM,,
2010,SFNC,37.117,185.572
2010,SFNC,,
2010,DENN,22.713,548.466
2010,GIII,56.682,1063.404
2010,GSBC,23.865,205.143
2010,GSBC,,
2010,PPIH,4.51,218.598
2010,PHX,11.42,51.533
2010,PDT,,
2010,KGHI,-2.236,0
2010,STBC,,
2010,STBC,11.441,84.767
2010,HRE.WI,,
2010,STSA.1,,
2010,STSA.1,-744.545,593.394
2010,STBA,43.48,227.629
2010,STBA,,
2010,TIME,,
2010,RAND,-0.155,0.847
2010,XDSL,-7.366,0.354
2010,TOBC,1.158,88.515
2010,TOBC,,
2010,AUB,22.922,237.119
2010,AUB,,
2010,USHS,2.157,145.873
2010,UVSP,15.756,125.421
2010,UVSP,,
2010,VHMC,-0.093,0
2010,UNDVL,,
2010,SFS,,
2010,WASH,24.051,171.727
2010,WASH,,
2010,GIW.1,6.324,52.523
2010,GIW.1,,
2010,OPWR,,
2010,WMCO,1.377,52.266
2010,KBSR.,,
2010,YDKN.1,-0.012,121.14
2010,YDKN.1,,
2010,MCET,-1.167,0.529
2010,POPE,2.038,31.192
2010,AMBR,,
2010,NMA,,
2010,CVBF,,
2010,CVBF,62.935,374.403
2010,CSWC,53.688,7.568
2010,CSWC,,
2010,AERT,-5.066,69.819
2010,FREVS,4.411,44.175
2010,CCBG,-0.413,167.32
2010,CCBG,,
2010,ZOES,,
2010,HCT,,
2010,ARET,-0.853,0.168
2010,SMG,204.1,3139.9
2010,GF,,
2010,TRCR,8.52,94.307
2010,ICON,98.847,332.559
2010,ARCW.1,-0.452,3.966
2010,STIV,-1.14,0.045
2010,PSTRQ,56.999,103.912
2010,7065B,,
2010,CASC,-15.618,0.018
2010,LNBB,5.365,62.939
2010,LNBB,,
2010,CZR.3,-831.1,8818.6
2010,JPEP,,
2010,COG,103.386,844.035
2010,DEN,271.723,1812.496
2010,NSAM,,
2010,UDFI,,
2010,CSCO,7767,40040
2010,BXMT,-185.344,177.347
2010,BXMT,,
2010,IMPR,,
2010,HOLX,-62.813,1679.552
2010,IF,,
2010,CEE,,
2010,YDLE,,
2010,DPLO,,
2010,DFG,,
2010,DFG,173.147,1744.914
2010,JOF,,
2010,MORE,,
2010,SNC,,
2010,ADMT,-0.605,1.199
2010,AXDX,0.642,2.246
2010,FCSC,-12.932,0.936
2010,ABMC,-0.75,10.421
2010,IRL,,
2010,MRX,123.335,699.968
2010,MZEIQ,-2.756,0
2010,YTBLQ,-4.03,36.392
2010,USCS,-2.203,0
2010,NTN,-0.4,25.309
2010,TTI,-43.718,872.678
2010,VICR,33.325,250.733
2010,CGA,21.29,52.091
2010,VA,,
2010,OBCN,,
2010,NNUP,-0.245,0.659
2010,SAVB,-3.989,55.24
2010,SAVB,,
2010,UNIB,-0.241,20.437
2010,UNIB,,
2010,OIC.1,,
2010,CRFT,0.061,153.92
2010,GVA,-58.983,1762.965
2010,RDGA,0.235,0
2010,ZAYO,,
2010,CAT1,278,2552
2010,LSTR,87.514,2401.728
2010,BEAV,143.3,1984.2
2010,ORB,47.469,1294.577
2010,PLCC,-1.216,18.094
2010,KMPR,184.6,2694.6
2010,KMPR,,
2010,AMNF,2.307,22.879
2010,CZFS,11.502,45.01
2010,CZFS,,
2010,CMTV,,
2010,CMTV,3.946,29.328
2010,AAON,21.894,244.552
2010,ESSE,-1.851,0
2010,CIWT,4.503,21.776
2010,ELST,0.129,2.229
2010,CIVB,-1.268,61.406
2010,CIVB,,
2010,VIST.1,3.984,82.829
2010,VIST.1,,
2010,IAIC,0.146,6.86
2010,GERS,-12.14,7.737
2010,NMO,,
2010,NVEC,13.361,31.197
2010,AVNR,-26.694,3.692
2010,MMSI,12.46,296.755
2010,SRMC,0.675,14.394
2010,VWR,,
2010,ANN,73.397,1980.195
2010,MPG,,
2010,CPPL,,
2010,SFAZ,-0.614,0.125
2010,TF.1,,
2010,HABT,,
2010,TVLYQ,-8.666,1.757
2010,MCF,49.686,160.681
2010,ISYS,-2.396,177.895
2010,IBOC,130.023,669.137
2010,IBOC,,
2010,GLCI,,
2010,ESGI,-15.087,0
2010,MICR,0.515,23.359
2010,IPLO.1,0.142,36.594
2010,KSWS,-68.212,216.987
2010,TBI,19.839,1149.367
2010,NBOH,,
2010,NBOH,1.325,18.691
2010,NCO,,
2010,HCA,1207,30683
2010,ESBF,,
2010,ESBF,14.231,89.331
2010,XLNX,641.875,2369.445
2010,UTGN,7.597,38.443
2010,KLXI,,
2010,GNSS,2.984,16.694
2010,NRGXQ,-10.163,0
2010,BZYR,-5.031,0
2010,PARR,-182.332,147.6
2010,ACAT,13.007,464.651
2010,CYUR,-0.529,0
2010,SPCO,0.933,19.574
2010,QKLS,17.431,298.399
2010,ENCO,-9.088,15.371
2010,FDVF,1.171,60.694
2010,GTIM,-2.932,20.863
2010,NQM,,
2010,GRF,,
2010,WTSLQ,12.57,581.194
2010,LCI,7.821,125.178
2010,UOIP,-6.964,3.353
2010,MGN,-10.67,0.017
2010,PIAC,-0.134,0
2010,RAFI,2.436,0
2010,SYBT,22.953,119.885
2010,SYBT,,
2010,WELX,-3.532,3.317
2010,BXLT,,
2010,TIKK,-0.127,13.541
2010,UQM,-1.992,13.01
2010,SIAF,8.501,40.551
2010,MOC,1.62,146.49
2010,TRMB,103.66,1293.937
2010,VERU,6.737,22.222
2010,LAQ,,
2010,CHUX,-34.915,830.109
2010,SGF,,
2010,CKX,0.917,1.671
2010,ALPE,-0.105,0.003
2010,OKRGQ,0.135,14.134
2010,RSRV,5.251,13.829
2010,CRK.5,-19.586,349.141
2010,TRH,402.201,4385.957
2010,TRH,,
2010,EXPO,27.521,248.753
2010,MXE,,
2010,JOEZ,2.601,98.176
2010,BHE,81.035,2402.143
2010,FMMPV,,
2010,FBMI,3.763,84.211
2010,FBMI,,
2010,MSFG,14.802,174.962
2010,MSFG,,
2010,ENSL,-18.28,0.246
2010,MTRX,4.876,550.814
2010,OA,313.175,4842.264
2010,ESE,44.846,607.493
2010,INUV,-5.006,48.97
2010,ETD,-44.316,590.054
2010,RXPC,-85.712,0.232
2010,9298B,-0.131,0
2010,BIOL,-12.021,26.225
2010,JMG,,
2010,QNBC,7.217,40.522
2010,QNBC,,
2010,NRIM,9.066,62.075
2010,NRIM,,
2010,PPL6,128,1311
2010,NQC,,
2010,NQN,,
2010,CVA,61.654,1582.301
2010,CATY,11.565,521.845
2010,CATY,,
2010,NQI,,
2010,ETEC,-0.513,224.602
2010,PCBC.3,-139.16,331.235
2010,PCBC.3,,
2010,BBBK,5.39,31.077
2010,BBBK,,
2010,IFNY,-3.778,0
2010,MCRN,,
2010,HXBM,-7.71,0.852
2010,TBACQ,1.214,141.887
2010,HAYN,8.875,381.543
2010,GNBA,-19.421,0.075
2010,PFD,,
2010,API.1,-1.882,28.838
2010,MRPI,-0.538,0.289
2010,SMTI,-5.135,0.91
2010,IMC.3,,
2010,NQJ,,
2010,NQP,,
2010,SONC,21.209,550.926
2010,CYH,279.983,12986.5
2010,CRYW,,
2010,PBNI,3.291,25.088
2010,PBNI,,
2010,DORM,46.138,455.716
2010,ATML,423.075,1644.06
2010,VWTR,-11.172,32.174
2010,VWTR,,
2010,CCEL,3.411,17.64
2010,PSB,,
2010,PSB,85.325,279.422
2010,NQS,,
2010,AZO,738.311,7362.618
2010,IO,-36.838,444.322
2010,REGN,-104.468,459.074
2010,GCI.1,,
2010,VIFL,1.137,3.01
2010,FIT,,
2010,CVH,438.616,11587.916
2010,RTKHQ,-42.168,130.624
2010,UAHC,-5.394,3.818
2010,PMCS,83.162,635.082
2010,CEPH,425.745,2811.057
2010,X,-482,17374
2010,3274B,-17.432,2080.718
2010,JUNP,3.699,2.357
2010,AXAS,1.766,59.03
2010,ABCP,-1.96,0
2010,HAE,79.98,676.694
2010,JNY,53.8,3642.7
2010,IONS,-61.251,108.473
2010,NVC,,
2010,NVN,,
2010,APEX,7.719,30.777
2010,LCUT,20.261,443.171
2010,PNRA,111.866,1542.489
2010,CITY,6.426,25.993
2010,FCFS,57.658,431.147
2010,DBI,17.794,1822.376
2010,NQU,,
2010,IDXX,141.284,1103.392
2010,ISIG,6.596,30.007
2010,AES,9,16647
2010,CLWY,1.004,43.767
2010,RHB,62.45,1329.443
2010,CRVL,24.663,380.668
2010,HWC,52.206,489.507
2010,HWC,,
2010,STFC,,
2010,STFC,24.5,1355.1
2010,IMBI,-25.868,562.273
2010,NSFC,-6.362,29.962
2010,NSFC,,
2010,0161A,118.3,3666.1
2010,AMBC,-753.199,468.148
2010,AMBC,,
2010,DIN,-2.788,1333.085
2010,KALU,14.1,1079.1
2010,ROCM,-0.254,41.443
2010,MNST,212.029,1303.942
2010,VRTX,-754.626,143.37
2010,MNRO,45.841,636.678
2010,PRGS,48.571,530.333
2010,BUCY,315.75,3650.563
2010,SFES.1,-5.303,0
2010,MEDW,3.242,47.616
2010,MTG,-363.735,1520.525
2010,MTG,,
2010,TVTY,47.33,695.974
2010,ZBRA,101.778,956.848
2010,BMCH,,
2010,AEY,4.186,47.307
2010,EZPW,97.294,733.045
2010,THQIQ,-136.098,665.258
2010,BUFF.,,
2010,PRA,231.598,690.82
2010,PRA,,
2010,BOKF,246.754,1371.99
2010,BOKF,,
2010,FIZZ,40.754,600.193
2010,IBKC,48.826,526.48
2010,IBKC,,
2010,BIIB,1005.273,4716.423
2010,ISGN,-4.159,0.851
2010,NIO.1,,
2010,BONTQ,21.494,3046.485
2010,GTSI,-0.93,666.711
2010,IQT,,
2010,NHI,69.421,83.587
2010,NHI,,
2010,STEI,30.978,499.907
2010,WOOF.1,110.243,1381.468
2010,WLH,-136.786,294.698
2010,SWS,,
2010,SWS,-2.893,422.227
2010,NUM,,
2010,NUO,,
2010,NTX,,
2010,WTT,-0.728,24.564
2010,ODFL,75.651,1480.998
2010,RHP,-89.128,769.961
2010,MSF,,
2010,IDEX,-12.904,7.649
2010,JAN,2.009,108.162
2010,ASGR,9.549,630.303
2010,ARIS.1,0.777,21.484
2010,HMN,80.862,974.711
2010,HMN,,
2010,VKQ,,
2010,NUC,,
2010,ATNI,38.454,619.145
2010,BSTC,-1.509,5.661
2010,EDIG,-1.083,1.296
2010,NUN,,
2010,WNC,-141.76,640.372
2010,WRLD,91.249,491.445
2010,WRLD,,
2010,DTF,,
2010,KIM,142.868,1019.182
2010,KIM,,
2010,VOQ,,
2010,AWSRQ,-16.146,10.07
2010,WETF,-7.549,41.612
2010,WETF,,
2010,JBSS,14.425,561.833
2010,NQCI,2.745,0
2010,NIF,,
2010,GNTAQ,-167.299,0.257
2010,TTEK,76.819,2201.232
2010,MYD,,
2010,3AEMI,-1.305,27.493
2010,AMSC,-186.284,286.603
2010,BLGO,-5.742,0.157
2010,QCOM,3247,10991
2010,VTSS,-20.055,165.99
2010,ASP,,
2010,BNA,,
2010,EEP,-198.5,7736.1
2010,NPF,,
2010,OFC,42.76,575.419
2010,OFC,,
2010,AHPI,-0.6,46.034
2010,PEYE,-0.661,3.094
2010,AMLN,-152.313,668.813
2010,SPOK,77.898,233.254
2010,SPNC,-13.063,117.917
2010,GILD,2901.257,7949.42
2010,SGL,,
2010,AES3,252,3014
2010,PDLI,91.874,344.975
2010,CHFR,-0.347,1.807
2010,ABAX,14.537,143.676
2010,MSON,-2.862,13.986
2010,WFM,245.833,9005.794
2010,DUSA.1,2.703,36.878
2010,ACFN,-25.088,35.694
2010,PFO,,
2010,POWR,3.462,97.514
2010,ROP,322.58,2386.112
2010,VIM,,
2010,VGM,,
2010,IMT,,
2010,TNH,201.6,564.6
2010,GOVX,-2.747,5.185
2010,SNPS,237.063,1380.661
2010,ELY,-18.804,967.656
2010,CRT,16.725,17.142
2010,LCTX,-11.185,3.68
2010,WWIN.2,13.09,115.031
2010,SBI,,
2010,VCI,385.405,2333.512
2010,FCO,,
2010,LFVN,-11.048,11.478
2010,VRTS,9.642,144.556
2010,VRTS,,
2010,GWSV,-0.9,100.056
2010,BRW,,
2010,MYC,,
2010,MYF,,
2010,MYM,,
2010,MYN,,
2010,SCLN,21.081,85.112
2010,TWX,2578,26888
2010,LNCR,181.574,1669.205
2010,NXP,,
2010,USAK,-3.308,460.161
2010,MNTG,-5.116,424.891
2010,AERG,-2.933,13.089
2010,OPMZ,,
2010,STEM.1,-25.244,1.427
2010,CBKCQ,-22.167,448.13
2010,ICUI,30.929,284.582
2010,MHK,185.471,5319.072
2010,CNR,-26.877,870.526
2010,ASUR,-1.137,10.033
2010,HFFC,5.745,68.368
2010,HFFC,,
2010,FDC,-1021.8,10380.4
2010,MYI,,
2010,KOPN,8.934,120.386
2010,TLRDQ,67.697,2102.664
2010,LSCG,-295.139,53.169
2010,RNST,31.675,219.043
2010,RNST,,
2010,AGCO,220.5,6896.6
2010,CRCV,-6.944,56.269
2010,SMRTQ,48.753,1181.51
2010,LPAD,2.101,70.496
2010,CASS,20.31,105.192
2010,HQL,,
2010,MEDQ,31.051,375.24
2010,VLNCQ,-12.685,45.882
2010,BKE,134.682,949.838
2010,PNBC,,
2010,PNBC,-16.979,61.058
2010,ADAT.1,-9.005,6.746
2010,VTN,,
2010,VTJ,,
2010,3OISI,-2.425,18.632
2010,OLED,-19.917,30.544
2010,BSX,-1065,7806
2010,KSS,1120,18391
2010,MYJ,,
2010,6051B,-35.917,792.149
2010,PTSC.1,-11.515,0.469
2010,NXQ,,
2010,INTZ,0.226,5.588
2010,DYII,-7.875,2.142
2010,ISLE.1,4.54,1004.995
2010,USPH,15.645,211.233
2010,DWCH,0.38,17.674
2010,VMO,,
2010,0185A,,
2010,FC,-0.518,136.874
2010,PFOH,,
2010,PFOH,,
2010,MRT.3,2.533,296.126
2010,BBBY,791.333,8758.503
2010,CACC,170.077,442.135
2010,CACC,,
2010,DHI,245.1,4410.2
2010,ESRX,1181.2,44943.2
2010,FINL,68.834,1229.002
2010,BNET,-2.971,0
2010,0124A,-29.111,317.422
2010,COLB,30.784,228.842
2010,COLB,,
2010,GPK,10.7,4095
2010,BIOC.1,2.753,75.188
2010,HAMPQ,-9.693,134.482
2010,BGC,69.5,4864.9
2010,LDF,,
2010,NXC,,
2010,NXN,,
2010,FCEL,-55.663,69.777
2010,SBUX,945.6,10707.4
2010,STRS,-15.336,9.123
2010,STRS,,
2010,NKSH,15.569,57.486
2010,NKSH,,
2010,DYN.2,-234,2323
2010,SPNX,81.817,1681.616
2010,CHN,,
2010,CENTA,45.833,1523.648
2010,GCH,,
2010,ITEX,0.946,16.925
2010,MMU,,
2010,MQY,,
2010,ABCW,-41.178,214.976
2010,ABCW,,
2010,WIRE,15.29,910.222
2010,JFC,,
2010,ZOLL,18.919,443.989
2010,PPL5,175,1511
2010,LBF,,
2010,NPM,,
2010,NXR,,
2010,BSP,,
2010,CPXP,-2.714,0.107
2010,HITK,41.454,196.13
2010,KMP,1316.3,8077.7
2010,KW,3.506,50.536
2010,KW,,
2010,OHI,58.436,254.677
2010,OHI,,
2010,JEQ,,
2010,LTC,45.862,73.532
2010,LTC,,
2010,PRCP,-0.805,52.141
2010,LAYN,29.991,1025.659
2010,CHIO.,-20.743,0
2010,PBOX,1.033,9.052
2010,EVEIQ,-20.346,0.403
2010,EQS,,
2010,ESMC,-0.414,31.642
2010,CASB,-70.286,90.139
2010,CASB,,
2010,CVU,0.53,43.991
2010,CRVP,4.256,67.781
2010,CAKE,81.713,1659.404
2010,MQT,,
2010,CXPO,-30.845,96.542
2010,SYMD.1,-2.076,0.344
2010,LFUS,78.663,608.021
2010,ASGN,-9.897,438.065
2010,EFII,7.487,504.007
2010,SFEG,-1.209,0.32
2010,MFE,184.112,2064.807
2010,INMD.1,4.725,243.169
2010,BUDT,-28.866,34.061
2010,IACH,-0.445,0
2010,CMKG,-0.143,117.887
2010,KEM,63.044,1018.488
2010,GCEH,-0.625,0.849
2010,CPSS,-33.826,155.185
2010,ISL,,
2010,EPIC,-6.033,440.283
2010,SBIB,0.704,238.872
2010,SBIB,,
2010,MTX,66.869,1002.354
2010,PQUEQ,47.126,179.294
2010,HCC.1,345.096,2302.254
2010,HCC.1,,
2010,PDCO,225.385,3415.67
2010,ULUR,-5.035,1.557
2010,RDN,,
2010,RDN,-1805.867,380.15
2010,BAMM,8.939,494.963
2010,QCOR,35.071,115.131
2010,MJI,,
2010,MCA,,
2010,MFT,,
2010,MIY,,
2010,MPA,,
2010,QUMU,7.7,88.731
2010,ZOLT,-6.339,128.464
2010,RA.3,19.117,490.291
2010,KAI,18.507,270.029
2010,STLY,-43.79,137.012
2010,NAVB,-49.965,10.701
2010,SATCQ,-11.819,173.302
2010,GURE,51.283,158.335
2010,LGND,-10.373,23.538
2010,NAZ,,
2010,NPC,,
2010,SPCHA,-3.015,362.483
2010,TCO,62.233,699.97
2010,TCO,,
2010,GTLS,20.16,555.455
2010,RGBD,-0.019,0
2010,AHCI,9.868,271.079
2010,MRVC,48.691,263.911
2010,PESI,2.608,97.79
2010,SHFL,23.083,201.302
2010,KNTH,-0.359,0
2010,CPWR.1,107.441,928.93
2010,BBOX,52.862,1068.229
2010,SM,196.837,937.557
2010,TRIDQ,-128.889,557.198
2010,UVE,36.984,238.801
2010,UVE,,
2010,CKH,244.724,2649.368
2010,EMPR,-2.628,0
2010,HMSY,40.092,302.867
2010,PMTI,-8.775,63.721
2010,ZNCM,0.264,0.849
2010,ULBI,-6.179,178.577
2010,NNJ,,
2010,NMP,,
2010,NNF,,
2010,CCTR,4.201,78.188
2010,MTCH,99.359,1636.815
2010,DYNE,0.181,85.589
2010,PVFC,1.441,42.474
2010,PVFC,,
2010,GPOR,47.363,127.636
2010,FCBC,21.847,143.928
2010,FCBC,,
2010,NIM,,
